flight,timestep,altitude,velocity,yaw,pitch,battery,gps_drift,anomaly
0,0,9.945779887458055,0.9656363762379695,-0.34123752926744355,0.32578860873820886,100.0,-0.12791241828849897,0
0,1,11.995622057870582,2.949698205844742,0.6903697366084036,0.07812291817188512,99.89949748743719,1.04215015195329,1
0,2,9.82801210426407,0.9921025068323172,-0.37798795214649306,0.4456663042194981,99.79899497487438,0.03699921768959947,0
0,3,9.97108074012501,1.0208520995712445,-1.0896690606041575,-0.42930592056934547,99.69849246231156,0.05313855233906996,0
0,4,9.821856233809763,1.016328092171169,-1.6422280400081057,-2.007954031411974,99.59798994974874,-0.027053330200604506,0
0,5,9.924828929911238,0.9699780273767066,0.6117196824155211,1.5450079404389678,99.49748743718592,0.06738057588396164,0
0,6,10.181637187301352,1.0444245747532048,-1.1108929845102453,0.27618939855618924,99.39698492462311,-0.004597002735360825,0
0,7,10.12834288159532,1.0223790343421413,1.0690959366438135,0.651391680786385,99.2964824120603,-0.06925390700531757,0
0,8,10.206228867123253,0.9846649923206264,-0.377019949455556,-0.20291442004296228,99.19597989949749,-0.026098432214672153,0
0,9,12.099684710391749,3.079632998540056,-1.2835461635333218,0.34228176988421244,99.09547738693468,1.0662788064195037,1
0,10,10.194434329993571,1.046175726023442,-2.4794905554063886,0.6651946779781218,98.99497487437186,0.004139222986604916,0
0,11,10.225209272099308,0.9774332595006857,0.3596874032289451,2.264838872419505,98.89447236180905,0.040642321869084536,0
0,12,10.230973952133636,1.0091021455014046,0.39639362179921955,0.6342230886262845,98.79396984924622,0.009448748299618262,0
0,13,10.23796423659403,1.0188040547681096,1.5134842273906322,0.13199657331055403,98.69346733668341,0.01803737199006689,0
0,14,10.283581187346302,1.0151044708338584,0.34357723892694353,0.7671047795634737,98.5929648241206,0.04752631270936236,0
0,15,10.246998347810855,0.9832994662016796,2.4510499205930163,-1.014411239223288,98.49246231155779,0.03633818069273403,0
0,16,10.121791808083584,0.907620928806129,-1.2594171563107734,1.228955731947646,98.39195979899498,-0.008001073206441804,0
0,17,10.186253756686657,0.9762520327158468,-1.597869479895089,-0.16256961133887946,98.29145728643216,0.003504906975116188,0
0,18,10.18878242806248,0.9004687875303472,-0.8363359556855422,0.6331970767922293,98.19095477386935,-0.02634251574605458,0
0,19,10.119829303270707,1.0608701868274921,-1.6772465369307217,1.564830075002506,98.09045226130654,0.0028587107942845643,0
0,20,10.01662010633094,1.0150565383940382,-0.4313236690627072,-0.7973600937575743,97.98994974874371,0.02962480785486062,0
0,21,10.121541007439903,0.9391284822754516,0.35988173026104636,-0.3499158326957005,97.8894472361809,-0.03030290896865643,0
0,22,10.214904071772873,0.9653818241968983,0.15031404405403026,-0.04448666327898678,97.78894472361809,0.0034484874469718624,0
0,23,10.122161589290993,0.9234364851099025,0.47306156015328693,-1.2762493923158178,97.68844221105527,0.020476592448379623,0
0,24,10.200340673458596,0.9330494326941021,-0.2626021843318118,-0.3020251425934592,97.58793969849246,0.03784498303164596,0
0,25,10.030746617818783,1.0093491045456964,-0.22084291121974348,1.7910937674994394,97.48743718592965,0.06541063676025613,0
0,26,9.991630123096295,0.9910625366566812,0.07093284909206768,-0.5219757535274596,97.38693467336684,0.01040916293592016,0
0,27,10.103901991515933,0.9901692439375301,-1.816650328181912,0.8652228009648157,97.28643216080403,-0.032829252706906065,0
0,28,10.101324150999623,1.00936634991757,0.2878808980640767,-0.035273792188337344,97.1859296482412,-0.019329490605635297,0
0,29,10.047613262461073,0.9807170552358232,2.4798640072235685,0.12595404789846598,97.08542713567839,0.07784315594466294,0
0,30,9.956581134517663,1.0444326563849067,-0.45190117552327785,-2.274508919343902,96.98492462311557,0.0957054096769551,0
0,31,10.077115185340237,0.9348937350759094,0.5813190009016108,0.4482668189318327,96.88442211055276,-0.007313297801921484,0
0,32,10.164839838538311,0.9907074826087323,-2.470838748003355,0.5662228820204851,96.78391959798995,-0.001820674738143283,0
0,33,10.186525130418136,1.034847769965936,-1.5727299879351906,-1.5246569590696915,96.68341708542714,0.06456587028797055,0
0,34,10.049954129799074,1.035617873131188,-0.22960486840991368,0.798876160316642,96.58291457286433,-0.006409720478594104,0
0,35,10.123240408148073,0.9757334737354255,0.31867613683020374,-0.37295225574005486,96.48241206030151,-0.006420058897165496,0
0,36,10.165886599832131,0.9533939537281119,-0.9661554700028796,-0.3991381266847528,96.38190954773869,-0.07177593590195572,0
0,37,10.123064509117066,0.9085643180072559,0.6741010936199222,-0.177089302627008,96.28140703517587,0.024589650773651103,0
0,38,10.177322585066491,0.9925586542579076,-0.0018979619470650172,1.2938343048800194,96.18090452261306,-0.015523248386917899,0
0,39,10.291849604650658,1.0916594957760384,-0.9595791388037551,0.6195711831177287,96.08040201005025,-0.04735468655338898,0
0,40,10.189627226094386,1.0022317731243793,-0.9217660613185216,0.608082179128996,95.97989949748744,-0.07342272406565095,0
0,41,10.232471330233007,1.027169838012965,-0.3064895574210915,0.41149213794099454,95.87939698492463,0.016347844235094968,0
0,42,10.29078468562085,0.9200021822923123,0.07510133866283278,0.770967628849634,95.77889447236181,-0.006096422900469495,0
0,43,10.257299667412369,0.9417444394313308,-0.0713523630811386,1.6453530212014558,95.678391959799,0.07029859398046488,0
0,44,10.043284783324573,1.1716272054404908,1.7180266690029664,1.0708127675214638,95.57788944723617,-0.08332481482415802,0
0,45,9.971447510487202,0.9994338598321558,0.7149873113498818,-0.06668437016508105,95.47738693467336,-0.021407710664082372,0
0,46,9.832145739948048,1.0204868079906664,0.647866351544548,1.3268121214501967,95.37688442211055,0.005613211484048255,0
0,47,9.677431194265123,0.9955359675332179,-0.8883021418021961,1.6316609671570768,95.27638190954774,0.038331977792643634,0
0,48,9.692358287597914,1.0124382951783268,-0.9522291769451793,-0.7709876470116912,95.17587939698493,0.016718858631192615,0
0,49,9.754356491382222,1.0592538392855984,-0.13662113631497083,1.2001738092447714,95.07537688442211,0.013865121729384961,0
0,50,9.67047350616653,0.9839999335726501,0.15336901500472536,0.38448223316797936,94.9748743718593,0.05872097346143972,0
0,51,9.721885385667193,1.054313096890307,1.1201418271849235,0.8890515345423586,94.87437185929649,0.025325079385393624,0
0,52,9.894326441909415,1.0195125225725377,0.46658230727769545,1.187476412556823,94.77386934673366,-0.05994108549020564,0
0,53,9.920401096784273,1.0228684784391748,-1.4093690520063307,-0.3044112754254357,94.67336683417085,-0.028484709303040617,0
0,54,9.87311046966535,0.9417783320593447,-1.0511650695119656,0.025822369182146542,94.57286432160804,-0.11280189173457333,0
0,55,9.804679014088459,0.945338582830966,0.0077146660041174505,-0.22572521375108884,94.47236180904522,-0.02655976449233587,0
0,56,9.613671687331987,1.0175158347296966,1.1627609743438596,-1.533168409979222,94.37185929648241,-0.054626457243683715,0
0,57,9.789419401030576,1.0863761047153135,1.0972919030835893,0.6996498927653485,94.2713567839196,0.08066971834617685,0
0,58,9.878849477945955,0.9869057409768183,0.5955560167745645,1.5875367115115804,94.17085427135679,0.06959934602620348,0
0,59,9.83211588586711,0.9980804368738883,-0.12975073453917774,-0.21325431659059266,94.07035175879398,0.05229644365504943,0
0,60,9.771870076981317,1.0151042026327302,-0.12697567496017031,0.587110102560169,93.96984924623115,0.02437438652221645,0
0,61,9.695074058337374,1.1012592680733126,-0.43580717765780164,-0.23613175430931838,93.86934673366834,-0.006218593363571556,0
0,62,9.802880615893454,0.9768376551484846,-1.2310432426322075,-0.3575220697573805,93.76884422110552,-0.025223326314369493,0
0,63,9.730935318451019,0.986482754180203,-1.3204750847768185,-1.324383659678725,93.66834170854271,0.030873335790689717,0
0,64,9.736473203124465,0.9135421272343918,2.730786274789589,-1.3835773821758486,93.5678391959799,0.01822269920795334,0
